timestamp,left_elbow,right_elbow,left_knee,right_knee,shoulder_alignment,hip_alignment,posture_ok
2026-03-31T11:03:11.122,54.78,,,,0.0229,,0
2026-03-31T11:03:11.496,56.27,,,,0.0233,,0
2026-03-31T11:03:11.875,57.97,,,,0.0354,,0
2026-03-31T11:03:12.239,56.02,,,,0.0479,,0
2026-03-31T11:03:12.603,56.43,,,,0.0317,,0
2026-03-31T11:03:12.975,57.36,,,,0.0200,,0
2026-03-31T11:03:13.383,57.90,,,,0.0171,,0
2026-03-31T11:03:13.831,84.01,,,,0.0287,,0
2026-03-31T11:03:14.168,121.17,,,,0.0333,,0
2026-03-31T11:03:14.540,129.73,,,,0.0204,,0
2026-03-31T11:03:14.911,145.07,,,,0.0117,,0
2026-03-31T11:03:15.245,157.15,,,,0.0067,,1
2026-03-31T11:03:15.572,161.53,,,,0.0092,,1
2026-03-31T11:03:15.876,146.88,,,,0.0200,,0
2026-03-31T11:03:16.183,150.31,,,,0.0421,,0
2026-03-31T11:03:16.512,100.61,,,,0.0596,,0
2026-03-31T11:03:16.914,120.43,,,,0.0296,,0
2026-03-31T11:03:17.310,162.28,,,,0.0112,,1
2026-03-31T11:03:17.723,158.32,,,,0.0183,,1
2026-03-31T11:03:18.084,162.13,,,,0.0179,,1
2026-03-31T11:03:18.447,109.36,,,,0.0121,,0
2026-03-31T11:03:18.810,32.95,,,,0.0046,,0
2026-03-31T11:03:19.177,26.73,,,,0.0125,,0
2026-03-31T11:03:19.543,28.49,,,,0.0167,,0
2026-03-31T11:03:19.912,31.32,,,,0.0279,,0
2026-03-31T11:03:20.293,25.96,,,,0.0283,,0
2026-03-31T11:03:20.658,26.93,,,,0.0171,,0
2026-03-31T11:03:21.027,38.33,,,,0.0175,,0
2026-03-31T11:03:21.401,37.73,,,,0.0333,,0
2026-03-31T11:03:21.779,61.26,,,,0.0271,,0
2026-03-31T11:03:22.161,62.78,,,,0.0150,,0
2026-03-31T11:03:22.527,20.36,,,,0.0163,,0
2026-03-31T11:03:22.897,13.39,,,,0.0133,,0
2026-03-31T11:03:23.256,32.24,,,,0.0192,,0
2026-03-31T11:03:23.631,37.61,,,,0.0104,,0
2026-03-31T11:03:23.998,38.07,,,,0.0087,,0
2026-03-31T11:03:24.374,40.84,,,,0.0054,,0
2026-03-31T11:03:24.747,41.54,,,,0.0054,,0
2026-03-31T11:03:25.104,39.19,,,,0.0092,,0
2026-03-31T11:03:25.460,37.81,,,,0.0071,,0
2026-03-31T11:03:25.826,37.07,,,,0.0033,,0
2026-03-31T11:03:26.194,37.27,,,,0.0079,,0
2026-03-31T11:03:26.552,36.70,,,,0.0138,,0
2026-03-31T11:03:26.895,47.12,,,,0.0246,,0
2026-03-31T11:03:27.258,46.38,,,,0.0287,,0
2026-03-31T11:03:27.620,21.05,,,,0.0246,,0
2026-03-31T11:03:27.988,40.27,,,,0.0375,,0
2026-03-31T11:03:28.345,29.93,,,,0.0283,,0
2026-03-31T11:03:28.705,33.87,,,,0.0100,,0
2026-03-31T11:03:29.069,35.39,,,,0.0046,,0
2026-03-31T11:03:29.436,36.56,,,,0.0046,,0
2026-03-31T11:03:29.797,41.10,,,,0.0058,,0
2026-03-31T11:03:30.068,91.11,,,,0.0250,,0
2026-03-31T11:03:30.349,128.73,,,,0.0383,,0
2026-03-31T11:03:30.631,,,,,0.0512,,0
2026-03-31T11:03:30.912,,,,,0.0496,,0
2026-03-31T11:03:31.208,,,,,0.0387,,0
2026-03-31T11:03:31.475,,,,,0.0558,,0
2026-03-31T11:03:31.767,,,,,0.1125,,0
2026-03-31T11:03:32.042,,,,,0.1667,,0
2026-03-31T11:03:32.305,,,,,0.1988,,0
2026-03-31T11:03:32.584,,,,,0.2221,,0
2026-03-31T11:03:32.857,,,,,0.2471,,0
2026-03-31T11:03:33.135,,,,,0.2725,,0
2026-03-31T11:03:33.498,,,,,0.2750,,0
2026-03-31T11:03:33.854,,,,,0.2871,,0
2026-03-31T11:03:34.153,,171.47,,,0.3308,,0
2026-03-31T11:03:34.465,,152.41,,,0.3692,,0
2026-03-31T11:03:34.770,,138.20,,,0.3987,,0
2026-03-31T11:03:35.102,,125.44,,,0.4129,,0
2026-03-31T11:03:35.492,,56.96,,,0.3925,,0
2026-03-31T11:03:35.889,,15.88,,,0.3679,,0
2026-03-31T11:03:36.268,,13.55,,,0.3571,,0
2026-03-31T11:03:36.607,,26.51,,,0.3067,,0
2026-03-31T11:03:37.024,,56.53,,,0.2417,,0
2026-03-31T11:03:37.369,105.40,96.61,,,0.2129,,0
2026-03-31T11:03:37.747,,129.12,,,0.1925,,0
2026-03-31T11:03:38.115,,135.27,,,0.1812,,0
2026-03-31T11:03:38.480,,134.24,,,0.1754,,0
2026-03-31T11:03:38.792,,122.21,,,0.1600,,0
2026-03-31T11:03:39.148,,113.99,,,0.1521,,0
2026-03-31T11:03:39.536,,110.60,,,0.1479,,0
2026-03-31T11:03:39.927,,96.37,,,0.1313,,0
2026-03-31T11:03:40.281,,91.56,,,0.1008,,0
2026-03-31T11:03:40.601,,126.25,,,0.1258,,0
2026-03-31T11:03:40.920,,134.54,,,0.1633,,0
2026-03-31T11:03:41.249,,98.81,,,0.1771,,0
2026-03-31T11:03:41.595,,93.49,,,0.1992,,0
2026-03-31T11:03:41.934,,99.44,,,0.2267,,0
2026-03-31T11:03:42.279,,72.93,,,0.2521,,0
2026-03-31T11:03:42.686,,123.76,,,0.2775,,0
2026-03-31T11:03:42.982,,81.14,,,0.2721,,0
2026-03-31T11:03:43.293,,42.57,,,0.2237,,0
2026-03-31T11:03:43.608,,62.51,,,0.1742,,0
2026-03-31T11:03:43.904,,58.78,,,0.1217,,0
2026-03-31T11:03:44.204,,50.83,,,0.0925,,0
2026-03-31T11:03:44.560,,,,,0.0988,,0
2026-03-31T11:03:45.009,,,,,0.1167,,0
2026-03-31T11:03:45.438,,,,,0.1279,,0
2026-03-31T11:03:45.869,,,,,0.1371,,0
2026-03-31T11:03:46.348,,,,,0.1383,,0
2026-03-31T11:03:46.767,,,,,0.1642,,0
2026-03-31T11:03:47.078,,,,,0.1908,,0
2026-03-31T11:03:47.346,,,,,0.1929,,0
2026-03-31T11:03:47.626,,,,,0.1983,,0
2026-03-31T11:03:47.893,,,,,0.2025,,0
2026-03-31T11:03:48.168,,,,,0.2058,,0
2026-03-31T11:03:48.429,,,,,0.2042,,0
2026-03-31T11:03:48.708,,,,,0.1996,,0
2026-03-31T11:03:49.054,,,,,0.1921,,0
2026-03-31T11:03:49.384,,,,,0.1742,,0
2026-03-31T11:03:49.654,,,,,0.1675,,0
2026-03-31T11:03:49.930,,,,,0.1738,,0
2026-03-31T11:03:50.250,,,,,0.1800,,0
2026-03-31T11:03:50.667,,,,,0.1812,,0
2026-03-31T11:03:50.940,,,,,0.1783,,0
2026-03-31T11:03:51.210,,,,,0.1762,,0
2026-03-31T11:03:51.482,,,,,0.1821,,0
2026-03-31T11:03:51.758,,,,,0.1913,,0
